Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Fanconi anemia pathway,2/54,0.39248627163101446,1.5020080027400307,1.404758570692053,CENPS;RPA2,1.0
KEGG_2021_Human,One carbon pool by folate,1/20,0.39745920713629623,2.054741020947074,1.8958334605917557,MTHFR,1.0
KEGG_2021_Human,Lysosome,4/128,0.3981624573502842,1.2601456568258877,1.1604620522509888,ATP6V0B;FUCA1;LAPTM5;PPT1,1.0
KEGG_2021_Human,Small cell lung cancer,3/92,0.40513207047354105,1.3165057504195936,1.1895184561006586,CASP9;PIK3CD;ZBTB17,1.0
KEGG_2021_Human,Pantothenate and CoA biosynthesis,1/21,0.41253780555630915,1.9519037695009265,1.728269133500246,PPCS,1.0
KEGG_2021_Human,TGF-beta signaling pathway,3/94,0.41854089815277795,1.2874388939887813,1.121334388221634,BMP8A;ID3;NBL1,1.0
KEGG_2021_Human,Glutathione metabolism,2/57,0.41880560801895467,1.4198612354536808,1.23577396783195,PGD;SRM,1.0
KEGG_2021_Human,Staphylococcus aureus infection,3/95,0.4252081975327042,1.273379381910834,1.0889639363943207,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Amyotrophic lateral sclerosis,10/364,0.42601445383445863,1.1037702997385745,0.9418273334264105,CASP9;DNALI1;MTOR;NDUFS5;PINK1;PSMB2;SDHB;TARDBP;TNFRSF1B;UQCRHL,1.0
KEGG_2021_Human,Oxidative phosphorylation,4/133,0.4263028784552689,1.2109902237719214,1.032496565632529,ATP6V0B;NDUFS5;SDHB;UQCRHL,1.0
KEGG_2021_Human,Endometrial cancer,2/58,0.4274501515732472,1.394434855103144,1.1851547280706252,CASP9;PIK3CD,1.0
KEGG_2021_Human,Prostate cancer,3/97,0.4384614018916855,1.2461577734194893,1.0274365152240186,CASP9;MTOR;PIK3CD,1.0
KEGG_2021_Human,Mismatch repair,1/23,0.4415745708218719,1.7742757897303085,1.45030788097773,RPA2,1.0
KEGG_2021_Human,Endocytosis,7/252,0.4426486695450743,1.1159084102829357,0.9094418026744246,ACAP3;ASAP3;CAPZB;CDC42;LDLRAP1;PRKCZ;SMAP2,1.0
KEGG_2021_Human,Viral myocarditis,2/60,0.44453322187727184,1.3462124096107464,1.091415442367967,CASP9;EIF4G3,1.0
KEGG_2021_Human,Choline metabolism in cancer,3/98,0.44504458977859956,1.2329767840447328,0.9981943313145123,MTOR;PIK3CD;WASF2,1.0
KEGG_2021_Human,Yersinia infection,4/137,0.44857285028599053,1.1743269233286624,0.9414393162433999,CDC42;PIK3CD;RPS6KA1;WASF2,1.0
KEGG_2021_Human,Insulin signaling pathway,4/137,0.44857285028599053,1.1743269233286624,0.9414393162433999,MTOR;PIK3CD;PRKCZ;PTPRF,1.0
KEGG_2021_Human,Arachidonic acid metabolism,2/61,0.45296788010094424,1.323327181241473,1.0479878684967652,PLA2G5;PRXL2B,1.0
