Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Vitamin digestion and absorption,1/24,0.38890277638284876,2.1010198096366555,1.9842575220700667,MMACHC,1.0
KEGG_2021_Human,Cytokine-cytokine receptor interaction,7/295,0.39178402541791135,1.1760477294188818,1.1020091113815311,BMP8A;CSF3R;IFNLR1;TNFRSF14;TNFRSF18;TNFRSF1B;TNFRSF25,1.0
KEGG_2021_Human,Pathways in cancer,12/531,0.3937310737755894,1.1193920087945164,1.0433709145971537,CASP9;CSF3R;DVL1;GNB1;HDAC1;HEYL;MTOR;PIK3CD;PLEKHG5;PTCH2;SLC2A1;ZBTB17,1.0
KEGG_2021_Human,Acute myeloid leukemia,2/67,0.3958021203638719,1.4873571612040306,1.378543433057296,MTOR;PIK3CD,1.0
KEGG_2021_Human,Glycolysis / Gluconeogenesis,2/67,0.3958021203638719,1.4873571612040306,1.378543433057296,AKR1A1;ENO1,1.0
KEGG_2021_Human,alpha-Linolenic acid metabolism,1/25,0.4013229542357001,2.0133744369125655,1.8381883184660535,PLA2G5,1.0
KEGG_2021_Human,Mitophagy,2/68,0.40294817954480944,1.4647464391414398,1.3313773386790626,MFN2;PINK1,1.0
KEGG_2021_Human,Cholinergic synapse,3/113,0.4033461207494495,1.3185652736200812,1.197204822809361,GNB1;KCNQ4;PIK3CD,1.0
KEGG_2021_Human,Endocytosis,6/252,0.4046223297382921,1.17975606867683,1.0674446666603645,ACAP3;ASAP3;CAPZB;LDLRAP1;PRKCZ;SMAP2,1.0
KEGG_2021_Human,Renal cell carcinoma,2/69,0.41005389163053085,1.4428106640060905,1.286217639609254,PIK3CD;SLC2A1,1.0
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/26,0.4134913087078055,1.9327406940064027,1.7068396106737909,PIGV,1.0
KEGG_2021_Human,Folate biosynthesis,1/26,0.4134913087078055,1.9327406940064027,1.7068396106737909,ALPL,1.0
KEGG_2021_Human,JAK-STAT signaling pathway,4/162,0.41803597580861335,1.2240065197126662,1.0675635335806624,CSF3R;IFNLR1;MTOR;PIK3CD,1.0
KEGG_2021_Human,Hippo signaling pathway,4/163,0.4225856081239868,1.2162457853213366,1.0476293980349138,BMP8A;DVL1;PRKCZ;TP73,1.0
KEGG_2021_Human,Adherens junction,2/71,0.424139113707689,1.4008465724428134,1.2014973907915185,PTPRF;WASF2,1.0
KEGG_2021_Human,Huntington disease,7/306,0.4282562058239466,1.13213633318172,0.9600897077846419,CASP9;DNALI1;HDAC1;MTOR;NDUFS5;PSMB2;SDHB,1.0
KEGG_2021_Human,Non-small cell lung cancer,2/72,0.4311162145696749,1.3807637571946736,1.1617436766600513,CASP9;PIK3CD,1.0
KEGG_2021_Human,Human immunodeficiency virus 1 infection,5/212,0.43114982725300915,1.1677930491725805,0.9824638511345094,CASP9;GNB1;MTOR;PIK3CD;TNFRSF1B,1.0
KEGG_2021_Human,Phototransduction,1/28,0.43709281855306586,1.7893918177287802,1.4809180379879783,GNB1,1.0
KEGG_2021_Human,Hepatocellular carcinoma,4/168,0.44519444874806524,1.1788617598996893,0.9539869578395299,ARID1A;DVL1;MTOR;PIK3CD,1.0
KEGG_2021_Human,Linoleic acid metabolism,1/29,0.44853585458688644,1.7253967836762698,1.3833656118351094,PLA2G5,1.0
KEGG_2021_Human,Glioma,2/75,0.4517723859576435,1.3238165961485788,1.051873950617009,MTOR;PIK3CD,1.0
KEGG_2021_Human,Chronic myeloid leukemia,2/76,0.4585627889254206,1.3058602841070173,1.0181244858661687,HDAC1;PIK3CD,1.0
KEGG_2021_Human,Citrate cycle (TCA cycle),1/30,0.4597468326569739,1.6658152002480708,1.2944705177239204,SDHB,1.0
KEGG_2021_Human,Ascorbate and aldarate metabolism,1/30,0.4597468326569739,1.6658152002480708,1.2944705177239204,AKR1A1,1.0
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,1/30,0.4597468326569739,1.6658152002480708,1.2944705177239204,HYI,1.0
KEGG_2021_Human,Amyotrophic lateral sclerosis,8/364,0.46016498850917503,1.0862175781510461,0.8430896965566762,CASP9;DNALI1;MTOR;NDUFS5;PINK1;PSMB2;SDHB;TNFRSF1B,1.0
KEGG_2021_Human,Cell cycle,3/124,0.46234500570655934,1.1980189606955491,0.924204420501927,HDAC1;MAD2L2;ZBTB17,1.0
KEGG_2021_Human,Circadian rhythm,1/31,0.4707304473761166,1.6102057223817519,1.213241137812878,PER3,1.0
KEGG_2021_Human,Synaptic vesicle cycle,2/78,0.471995823045005,1.271365263606123,0.9545221511357977,ATP6V0B;SLC6A9,1.0
KEGG_2021_Human,Relaxin signaling pathway,3/129,0.4883295290155462,1.150183122233433,0.8244108177151963,GNB1;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,SNARE interactions in vesicular transport,1/33,0.4920338934036032,1.5094135437490483,1.0704876712298748,VAMP3,1.0
