Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
Reactome_2022,HCMV Early Events R-HSA-9609690,1/96,0.861043133925651,0.5067966089289986,0.07582218443955158,RBBP4,1.0
Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,1/97,0.8638775635692496,0.5014917574220142,0.0733803947805145,NPHP4,1.0
Reactome_2022,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,1/98,0.8666543162794382,0.49629628429661715,0.07102748947276744,EIF3I,1.0
Reactome_2022,Hedgehog Off State R-HSA-5610787,1/98,0.8666543162794382,0.49629628429661715,0.07102748947276744,PSMB2,1.0
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,1/99,0.8693745628672458,0.4912068412350037,0.06875973247479089,MTOR,1.0
Reactome_2022,SLC Transporter Disorders R-HSA-5619102,1/99,0.8693745628672458,0.4912068412350037,0.06875973247479089,SLC2A1,1.0
Reactome_2022,L1CAM Interactions R-HSA-373760,1/99,0.8693745628672458,0.4912068412350037,0.06875973247479089,EPHB2,1.0
Reactome_2022,CLEC7A (Dectin-1) Signaling R-HSA-5607764,1/99,0.8693745628672458,0.4912068412350037,0.06875973247479089,PSMB2,1.0
Reactome_2022,Disorders Of Transmembrane Transporters R-HSA-5619115,2/176,0.8753666607631867,0.552520755926566,0.07354738570981155,PSMB2;SLC2A1,1.0
Reactome_2022,ABC-family Proteins Mediated Transport R-HSA-382556,1/102,0.877207621232677,0.47654319835451336,0.062432674657633205,PSMB2,1.0
Reactome_2022,Leishmania Infection R-HSA-9658195,3/247,0.8806418273645213,0.5903469734120468,0.0750356317745095,FGR;GNB1;WASF2,1.0
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,3/247,0.8806418273645213,0.5903469734120468,0.0750356317745095,SLC2A1;SLC6A9;SLC9A1,1.0
Reactome_2022,Sensory Perception R-HSA-9709957,9/616,0.881698576893672,0.7091198643269432,0.08928175845732428,AGRN;CAPZB;DHRS3;ESPN;GNB1;HSPG2;KCNQ4;SCNN1D;SDC3,1.0
Reactome_2022,Phase I - Functionalization Of Compounds R-HSA-211945,1/104,0.8821675492648724,0.4672419879837169,0.05857965865450343,AURKAIP1,1.0
Reactome_2022,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,1/104,0.8821675492648724,0.4672419879837169,0.05857965865450343,SLC9A1,1.0
Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,1/104,0.8821675492648724,0.4672419879837169,0.05857965865450343,CAPZB,1.0
Reactome_2022,tRNA Processing R-HSA-72306,1/105,0.8845720514260336,0.46272553487097445,0.05675389239151245,TRIT1,1.0
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.8869276054406618,0.4582951094365699,0.05499170887943624,CLSTN1,1.0
Reactome_2022,O-linked Glycosylation R-HSA-5173105,1/107,0.8892352053296279,0.45394827693489,0.05329057956198547,ST3GAL3,1.0
Reactome_2022,Phase II - Conjugation Of Compounds R-HSA-156580,1/107,0.8892352053296279,0.45394827693489,0.05329057956198547,AKR1A1,1.0
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.8892352053296279,0.45394827693489,0.05329057956198547,TNFRSF1B,1.0
Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,1/108,0.8914958249765474,0.44968269363884894,0.05164809210421209,EIF3I,1.0
Reactome_2022,Nucleotide Excision Repair R-HSA-5696398,1/108,0.8914958249765474,0.44968269363884894,0.05164809210421209,PPIE,1.0
Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,1/108,0.8914958249765474,0.44968269363884894,0.05164809210421209,DDOST,1.0
Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,1/109,0.8937104185347378,0.4454961026260679,0.050061944219406025,EIF3I,1.0
Reactome_2022,Mitotic Prometaphase R-HSA-68877,2/186,0.8940976559629316,0.5222234053367001,0.05845783156119447,NUDC;RCC2,1.0
Reactome_2022,Neuronal System R-HSA-112316,5/386,0.895287760039249,0.6287758141023043,0.06954895113989093,EPB41;GNB1;KCNAB2;KCNQ4;PTPRF,1.0
Reactome_2022,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,1/112,0.9000872965733121,0.43338893402153894,0.04562004653098925,PNRC2,1.0
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.9021269464924209,0.4294973441129403,0.044238239292982186,CLSTN1,1.0
Reactome_2022,Reproduction R-HSA-1474165,1/113,0.9021269464924209,0.4294973441129403,0.044238239292982186,ARTN,1.0
Reactome_2022,Interleukin-1 Signaling R-HSA-9020702,1/114,0.9041250588132373,0.4256746319018391,0.04290271974687759,PSMB2,1.0
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.9041250588132373,0.4256746319018391,0.04290271974687759,ID3,1.0
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.9041250588132373,0.4256746319018391,0.04290271974687759,ARTN,1.0
Reactome_2022,TCR Signaling R-HSA-202403,1/116,0.9080000290358514,0.4182286533341288,0.04036361052430791,PSMB2,1.0
Reactome_2022,Peptide Ligand-Binding Receptors R-HSA-375276,2/196,0.910186855269575,0.49504949295197487,0.04658681327117647,CORT;ECE1,1.0
Reactome_2022,Chromosome Maintenance R-HSA-73886,1/118,0.9117187550373725,0.41103723813625476,0.03798959023795356,RBBP4,1.0
Reactome_2022,Synthesis Of DNA R-HSA-69239,1/119,0.913521500508393,0.407532946832206,0.036860689553280944,PSMB2,1.0
Reactome_2022,Homology Directed Repair R-HSA-5693538,1/119,0.913521500508393,0.407532946832206,0.036860689553280944,ARTN,1.0
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.9152875218752051,0.4040875511803261,0.03576863050038892,FBLIM1,1.0
Reactome_2022,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,1/121,0.9170175654425424,0.40069957878931084,0.03471206419668893,ISG15,1.0
